# Name : Surface component 1
# Stage: 45.000 s
# Units: length:mm angle:deg strain:% 
id,x,y,z,major_strain
5309,-15.0222,-1.4991,0.0000,1.1018
5310,-14.4798,-1.4993,0.0000,1.0679
5311,-13.9377,-1.5004,0.0000,1.0855
5312,-13.3947,-1.5010,0.0000,1.2413
5313,-12.8517,-1.5032,0.0000,1.2464
5314,-12.3078,-1.5038,0.0000,1.0520
5315,-11.7632,-1.5034,0.0000,0.9379
5316,-11.2222,-1.5033,0.0000,0.9839
5317,-10.6805,-1.5036,0.0000,1.0933
5318,-10.1384,-1.5066,0.0000,1.1684
5319,-9.5937,-1.5103,0.0000,1.1980
5320,-9.0509,-1.5119,0.0000,1.2031
5321,-8.5091,-1.5158,0.0000,1.3210
5322,-7.9658,-1.5215,0.0000,1.3837
5323,-7.4203,-1.5349,0.0000,1.8627
5324,-6.8660,-1.5519,0.0000,5.1718
5326,-5.7131,-2.1293,0.0000,0.0989
5330,-0.6135,-1.5547,0.0000,1.0764
5331,-0.0898,-1.5617,0.0000,1.1927
5332,0.4522,-1.5602,0.0000,1.1808
5333,0.9918,-1.5586,0.0000,1.1085
5334,1.5319,-1.5573,0.0000,1.1924
5335,2.0722,-1.5571,0.0000,1.4086
5336,2.6148,-1.5867,0.0000,5.0409
5337,3.1918,-1.6468,0.0000,7.8303
5338,3.7521,-1.7194,0.0000,4.6527
5339,4.2904,-1.7389,0.0000,0.8467
5340,4.8275,-1.7439,0.0000,-0.2299
5341,5.3691,-1.7466,0.0000,0.5251
5342,5.9121,-1.7244,0.0000,3.1882
5343,6.4296,-1.6663,0.0000,2.5553
5344,6.9279,-1.6078,0.0000,2.0010
5345,7.4429,-1.5885,0.0000,1.4743
5346,7.9882,-1.5840,0.0000,1.0063
5347,8.5326,-1.5819,0.0000,0.9541
5348,9.0753,-1.5742,0.0000,0.8975
5349,9.6149,-1.5711,0.0000,0.7713
5350,10.1418,-1.5697,0.0000,0.9884
5351,10.6458,-1.5735,0.0000,1.3126
5352,11.0977,-1.5973,0.0000,1.5851
5353,-19.6019,-1.9508,0.0000,1.2569
5354,-19.0624,-1.9724,0.0000,0.9322
5355,-18.5312,-1.9737,0.0000,0.8486
5356,-17.9990,-1.9739,0.0000,0.9396
5357,-17.4619,-1.9744,0.0000,1.0504
5358,-16.9203,-1.9748,0.0000,1.0031
5359,-16.3784,-1.9760,0.0000,1.0441
5360,-15.8362,-1.9762,0.0000,1.2519
5361,-15.2950,-1.9758,0.0000,1.2734
5362,-14.7504,-1.9765,0.0000,1.1781
5363,-14.2087,-1.9769,0.0000,1.1562
5364,-13.6661,-1.9779,0.0000,1.2084
5365,-13.1226,-1.9805,0.0000,1.1451
5366,-12.5791,-1.9799,0.0000,1.0365
5367,-12.0351,-1.9795,0.0000,1.0169
5368,-11.4929,-1.9793,0.0000,1.0886
5369,-10.9517,-1.9804,0.0000,1.3077
5370,-10.4097,-1.9830,0.0000,1.4092
5371,-9.8656,-1.9859,0.0000,1.3234
5372,-9.3217,-1.9879,0.0000,1.3234
5373,-8.7791,-1.9904,0.0000,1.3792
5374,-8.2371,-1.9963,0.0000,1.1889
5375,-7.6944,-1.9977,0.0000,0.7455
5376,-7.1600,-2.0015,0.0000,0.2171
5378,-6.0251,-2.4842,0.0000,5.4486
5379,-5.4374,-2.5083,0.0000,0.7992
5380,-4.9223,-2.5655,0.0000,-0.3627
5381,-4.3692,-2.6643,0.0000,0.5417
5382,-3.7993,-2.7068,0.0000,0.3609
5383,-3.2468,-2.6926,0.0000,-0.5861
5384,-2.7551,-2.6481,0.0000,-0.9793
5389,-0.3643,-2.0351,0.0000,0.6852
5390,0.1779,-2.0366,0.0000,1.3016
5391,0.7196,-2.0357,0.0000,1.3184
5392,1.2579,-2.0346,0.0000,1.2159
5393,1.7996,-2.0342,0.0000,1.0881
5394,2.3413,-2.0357,0.0000,1.1386
5395,2.8923,-2.0650,0.0000,5.4049
5396,3.4622,-2.1295,0.0000,5.8175
5397,4.0153,-2.1992,0.0000,2.2199
5398,4.5541,-2.2119,0.0000,-0.0503
5399,5.0938,-2.2144,0.0000,0.2944
5400,5.6377,-2.2210,0.0000,2.7355
5401,6.1775,-2.1662,0.0000,4.4821
5402,6.6834,-2.1119,0.0000,1.8647
5403,7.1938,-2.0736,0.0000,0.8351
5404,7.7205,-2.0627,0.0000,1.0614
5405,8.2643,-2.0593,0.0000,0.9621
5406,8.8069,-2.0555,0.0000,1.2230
5407,9.3506,-2.0500,0.0000,1.5306
5408,9.8870,-2.0485,0.0000,1.4328
5409,10.4151,-2.0489,0.0000,1.2519
5410,10.9443,-2.0554,0.0000,1.0347
5411,-19.7239,-2.4440,0.0000,1.1089
5412,-19.2883,-2.4453,0.0000,0.8383
5413,-18.7846,-2.4472,0.0000,0.8065
5414,-18.2624,-2.4491,0.0000,1.0316
5415,-17.7293,-2.4504,0.0000,1.1869
5416,-17.1920,-2.4516,0.0000,1.1201
5417,-16.6504,-2.4513,0.0000,0.9718
5418,-16.1075,-2.4529,0.0000,0.9677
5419,-15.5661,-2.4547,0.0000,1.1523
5420,-15.0223,-2.4538,0.0000,1.1705
5421,-14.4799,-2.4539,0.0000,1.1432
5422,-13.9378,-2.4546,0.0000,1.1026
5423,-13.3945,-2.4563,0.0000,0.9453
5424,-12.8510,-2.4564,0.0000,0.9147
5425,-12.3082,-2.4573,0.0000,1.0051
5426,-11.7648,-2.4560,0.0000,1.1245
5427,-11.2231,-2.4582,0.0000,1.1465
5428,-10.6810,-2.4602,0.0000,1.1361
5429,-10.1375,-2.4628,0.0000,1.0812
5430,-9.5940,-2.4652,0.0000,1.1640
5431,-9.0502,-2.4683,0.0000,1.2804
5432,-8.5074,-2.4703,0.0000,0.9996
5433,-7.9654,-2.4721,0.0000,0.7306
5434,-7.4237,-2.4763,0.0000,1.4856
5435,-6.8845,-2.5026,0.0000,20.4453
5436,-6.3259,-2.8071,0.0000,26.9327
5437,-5.7387,-2.9573,0.0000,7.4759
5438,-5.2044,-2.9864,0.0000,0.0631
5439,-4.6639,-3.0275,0.0000,0.1943
5440,-4.1027,-3.0638,0.0000,0.1424
5441,-3.5376,-3.0743,0.0000,-0.0038
5442,-2.9964,-3.0667,0.0000,0.2305
5443,-2.5316,-3.0690,0.0000,-0.3736
5447,-0.6085,-2.4936,0.0000,1.5111
5448,-0.0954,-2.5127,0.0000,1.2255
5449,0.4453,-2.5137,0.0000,1.3347
5450,0.9854,-2.5131,0.0000,1.3874
5451,1.5253,-2.5102,0.0000,1.2874
5452,2.0675,-2.5106,0.0000,1.1508
5453,2.6108,-2.5139,0.0000,2.9905
5454,3.1622,-2.5749,0.0000,6.4474
5455,3.7195,-2.6357,0.0000,5.8710
5456,4.2829,-2.6796,0.0000,2.1092
5457,4.8228,-2.6865,0.0000,0.5183
5458,5.3643,-2.6950,0.0000,0.3940
5459,5.9175,-2.6914,0.0000,4.2583
5460,6.4350,-2.6085,0.0000,3.2858
5461,6.9504,-2.5523,0.0000,0.6183
5462,7.4502,-2.5419,0.0000,0.9728
5463,7.9957,-2.5372,0.0000,1.1367
5464,8.5393,-2.5337,0.0000,1.3144
5465,9.0836,-2.5323,0.0000,1.6267
5466,9.6265,-2.5290,0.0000,1.7086
5467,10.1554,-2.5264,0.0000,1.5180
5468,10.6699,-2.5244,0.0000,1.2942
5469,11.1673,-2.5097,0.0000,1.3997
5470,-19.5743,-2.9393,0.0000,0.8680
5471,-19.0498,-2.9202,0.0000,0.9736
5472,-18.5276,-2.9234,0.0000,1.1078
5473,-17.9985,-2.9280,0.0000,1.1921
5474,-17.4623,-2.9288,0.0000,1.1264
5475,-16.9226,-2.9282,0.0000,0.9714
5476,-16.3813,-2.9278,0.0000,0.8203
5477,-15.8381,-2.9297,0.0000,0.7802
5478,-15.2947,-2.9310,0.0000,0.9250
5479,-14.7516,-2.9303,0.0000,0.9894
5480,-14.2104,-2.9316,0.0000,0.8948
5481,-13.6677,-2.9310,0.0000,0.8666
5482,-13.1239,-2.9323,0.0000,0.8930
5483,-12.5797,-2.9324,0.0000,0.9749
5484,-12.0370,-2.9329,0.0000,1.1216
5485,-11.4952,-2.9340,0.0000,1.1248
5486,-10.9527,-2.9343,0.0000,1.0244
5487,-10.4095,-2.9371,0.0000,0.9184
5488,-9.8671,-2.9387,0.0000,0.8996
5489,-9.3230,-2.9434,0.0000,0.9339
5490,-8.7803,-2.9455,0.0000,0.8523
5491,-8.2384,-2.9459,0.0000,0.7231
5492,-7.6961,-2.9470,0.0000,0.5669
5493,-7.1438,-2.9528,0.0000,13.6486
5494,-6.6104,-3.1671,0.0000,31.5742
5495,-6.0028,-3.4048,0.0000,16.6450
5496,-5.4730,-3.4328,0.0000,0.5949
5497,-4.9310,-3.4531,0.0000,0.2510
5498,-4.3829,-3.4710,0.0000,0.0308
5499,-3.8297,-3.4827,0.0000,-0.0257
5500,-3.2829,-3.4894,0.0000,0.4626
5501,-2.7651,-3.5082,0.0000,1.1962
5506,-0.3668,-2.9903,0.0000,2.2417
5507,0.1729,-2.9906,0.0000,1.2944
5508,0.7134,-2.9913,0.0000,1.3679
5509,1.2530,-2.9899,0.0000,1.4426
5510,1.7941,-2.9885,0.0000,1.3887
5511,2.3371,-2.9897,0.0000,1.5314
5512,2.8733,-3.0179,0.0000,5.7995
5513,3.4373,-3.0784,0.0000,8.8469
5514,3.9990,-3.1384,0.0000,5.8056
5515,4.5534,-3.1567,0.0000,1.0992
5516,5.0929,-3.1618,0.0000,0.0803
5517,5.6272,-3.1676,0.0000,2.1361
5518,6.1706,-3.1007,0.0000,5.9918
5519,6.6824,-3.0394,0.0000,3.5596
5520,7.1995,-3.0237,0.0000,0.9383
5521,7.7272,-3.0172,0.0000,1.0423
5522,8.2708,-3.0132,0.0000,1.1939
5523,8.8173,-3.0128,0.0000,1.3500
5524,9.3607,-3.0100,0.0000,1.3248
5525,9.8990,-3.0078,0.0000,1.5018
5526,10.4280,-3.0026,0.0000,1.5707
5527,10.9616,-2.9820,0.0000,1.6549
5528,-19.6870,-3.4444,0.0000,0.7228
5529,-19.2551,-3.3955,0.0000,0.9008
5530,-18.7719,-3.3994,0.0000,1.0464
5531,-18.2595,-3.4034,0.0000,0.9883
5532,-17.7297,-3.4054,0.0000,0.9148
5533,-17.1931,-3.4047,0.0000,1.0243
5534,-16.6534,-3.4031,0.0000,0.9681
5535,-16.1110,-3.4035,0.0000,0.7258
5536,-15.5670,-3.4058,0.0000,0.6304
5537,-15.0227,-3.4072,0.0000,0.7198
5538,-14.4822,-3.4061,0.0000,0.8212
5539,-13.9391,-3.4062,0.0000,0.9123
5540,-13.3976,-3.4081,0.0000,1.0003
5541,-12.8533,-3.4083,0.0000,1.0546
5542,-12.3096,-3.4108,0.0000,1.1031
5543,-11.7675,-3.4106,0.0000,1.0861
5544,-11.2252,-3.4118,0.0000,1.0740
5545,-10.6822,-3.4129,0.0000,1.1275
5546,-10.1391,-3.4142,0.0000,1.0987
5547,-9.5971,-3.4173,0.0000,0.9095
5548,-9.0532,-3.4203,0.0000,0.7841
5549,-8.5110,-3.4209,0.0000,0.8353
5550,-7.9689,-3.4212,0.0000,0.8643
5551,-7.4254,-3.4249,0.0000,8.1015
5552,-6.8568,-3.5576,0.0000,24.7481
5553,-6.2727,-3.7739,0.0000,22.9429
5554,-5.7404,-3.8925,0.0000,3.9474
5555,-5.1992,-3.9028,0.0000,0.2028
5556,-4.6544,-3.9130,0.0000,-0.0086
5557,-4.1077,-3.9193,0.0000,-0.2343
5558,-3.5605,-3.9262,0.0000,0.0561
5559,-3.0205,-3.9382,0.0000,0.4069
5560,-2.5018,-3.9562,0.0000,-0.7635
5564,-0.6418,-3.4760,0.0000,3.9086
5565,-0.0991,-3.4684,0.0000,1.6648
5566,0.4415,-3.4692,0.0000,1.4607
5567,0.9831,-3.4697,0.0000,1.3428
5568,1.5243,-3.4670,0.0000,1.4028
5569,2.0655,-3.4668,0.0000,1.4043
5570,2.6067,-3.4681,0.0000,3.5823
5571,3.1563,-3.5359,0.0000,9.0117
5572,3.7287,-3.6058,0.0000,8.0245
5573,4.2822,-3.6287,0.0000,2.3652
5574,4.8225,-3.6326,0.0000,0.0612
5575,5.3598,-3.6353,0.0000,-0.3731
5576,5.8938,-3.6286,0.0000,4.2052
5577,6.4115,-3.5577,0.0000,6.8436
5578,6.9336,-3.4988,0.0000,3.3581
5579,7.4581,-3.4959,0.0000,1.1619
5580,8.0041,-3.4898,0.0000,1.3555
5581,8.5490,-3.4894,0.0000,1.1901
5582,9.0950,-3.4870,0.0000,0.8490
5583,9.6358,-3.4863,0.0000,0.9319
5584,10.1667,-3.4859,0.0000,1.3391
5585,10.6812,-3.4791,0.0000,1.5739
5586,11.1431,-3.4287,0.0000,1.3583
5587,-19.5100,-3.8663,0.0000,0.8780
5588,-19.0214,-3.8752,0.0000,1.0122
5589,-18.5188,-3.8810,0.0000,0.9818
5590,-17.9962,-3.8812,0.0000,0.8264
5591,-17.4629,-3.8819,0.0000,0.8017
5592,-16.9245,-3.8817,0.0000,1.0280
5593,-16.3829,-3.8794,0.0000,1.1321
5594,-15.8392,-3.8788,0.0000,1.0221
5595,-15.2960,-3.8806,0.0000,0.8449
5596,-14.7536,-3.8812,0.0000,0.7848
5597,-14.2124,-3.8831,0.0000,0.9852
5598,-13.6705,-3.8837,0.0000,1.1129
5599,-13.1261,-3.8855,0.0000,1.0249
5600,-12.5820,-3.8861,0.0000,0.9112
5601,-12.0397,-3.8870,0.0000,0.8994
5602,-11.4980,-3.8874,0.0000,0.9817
5603,-10.9562,-3.8882,0.0000,1.1107
5604,-10.4118,-3.8915,0.0000,1.1678
5605,-9.8695,-3.8920,0.0000,1.0138
5606,-9.3263,-3.8940,0.0000,0.8360
5607,-8.7834,-3.8966,0.0000,0.8424
5608,-8.2401,-3.8972,0.0000,1.0428
5609,-7.6970,-3.8989,0.0000,3.1393
5610,-7.1188,-3.9366,0.0000,12.9476
5611,-6.5635,-4.1623,0.0000,23.3050
5612,-6.0168,-4.3704,0.0000,9.9708
5613,-5.4684,-4.3652,0.0000,0.4263
5614,-4.9254,-4.3703,0.0000,0.0840
5615,-4.3801,-4.3748,0.0000,-0.1586
5616,-3.8374,-4.3776,0.0000,-0.0667
5617,-3.2922,-4.3853,0.0000,-0.1510
5618,-2.7541,-4.3984,0.0000,-0.7644
5619,-2.2506,-4.4085,0.0000,0.5620
5620,-1.7343,-4.4195,0.0000,-1.9385
5622,-0.8791,-4.0030,0.0000,2.9287
5623,-0.3658,-3.9506,0.0000,-1.4025
5624,0.1700,-3.9491,0.0000,1.1195
5625,0.7102,-3.9472,0.0000,1.2692
5626,1.2523,-3.9457,0.0000,1.2793
5627,1.7933,-3.9459,0.0000,1.3338
5628,2.3335,-3.9457,0.0000,1.5797
5629,2.8738,-3.9743,0.0000,6.6966
5630,3.4460,-4.0364,0.0000,9.3463
5631,4.0154,-4.0962,0.0000,4.0278
5632,4.5534,-4.1044,0.0000,-0.0357
5633,5.0879,-4.1019,0.0000,-0.4067
5634,5.6207,-4.1065,0.0000,-0.0832
5635,6.1663,-4.0772,0.0000,3.1639
5636,6.6767,-4.0164,0.0000,3.9803
5637,7.2041,-3.9766,0.0000,1.9426
5638,7.7376,-3.9731,0.0000,1.3373
5639,8.2806,-3.9691,0.0000,1.3414
5640,8.8254,-3.9647,0.0000,1.1054
5641,9.3691,-3.9609,0.0000,0.9803
5642,9.9141,-3.9617,0.0000,1.1439
5643,10.4604,-3.9622,0.0000,1.2534
5644,11.0215,-3.9388,0.0000,1.2746
5645,-19.6716,-4.2723,0.0000,0.6741
5646,-19.2459,-4.3482,0.0000,0.9170
5647,-18.7719,-4.3644,0.0000,0.9705
5648,-18.2602,-4.3614,0.0000,0.8870
5649,-17.7315,-4.3578,0.0000,0.6921
5650,-17.1951,-4.3572,0.0000,0.6577
5651,-16.6549,-4.3575,0.0000,0.9821
5652,-16.1122,-4.3574,0.0000,1.2967
5653,-15.5695,-4.3583,0.0000,1.2766
5654,-15.0256,-4.3576,0.0000,1.0905
5655,-14.4832,-4.3575,0.0000,1.0395
5656,-13.9408,-4.3604,0.0000,1.0844
5657,-13.3972,-4.3618,0.0000,0.9853
5658,-12.8535,-4.3609,0.0000,0.8924
5659,-12.3108,-4.3623,0.0000,0.9839
5660,-11.7689,-4.3631,0.0000,1.0789
5661,-11.2277,-4.3649,0.0000,1.1231
5662,-10.6842,-4.3677,0.0000,1.1075
5663,-10.1415,-4.3685,0.0000,1.0793
5664,-9.5971,-4.3692,0.0000,1.0645
5665,-9.0565,-4.3710,0.0000,0.9978
5666,-8.5129,-4.3731,0.0000,1.0643
5667,-7.9690,-4.3756,0.0000,1.2820
5668,-7.4233,-4.3843,0.0000,3.2398
5669,-6.8725,-4.4604,0.0000,10.8123
5670,-6.2883,-4.7348,0.0000,18.1663
5671,-5.7403,-4.8325,0.0000,2.9077
5672,-5.1954,-4.8360,0.0000,-0.1116
5673,-4.6523,-4.8385,0.0000,-0.1893
5674,-4.1095,-4.8401,0.0000,-0.1119
5675,-3.5663,-4.8460,0.0000,-0.0522
5676,-3.0306,-4.8512,0.0000,-0.0255
5677,-2.5005,-4.8678,0.0000,0.9355
5678,-1.9653,-4.8824,0.0000,0.1098
5679,-1.4972,-4.8696,0.0000,-5.8412
5680,-1.0381,-4.6077,0.0000,13.2898
5681,-0.5889,-4.3838,0.0000,-10.0278
5682,-0.0988,-4.4208,0.0000,-0.8514
5683,0.4385,-4.4252,0.0000,1.1465
5684,0.9804,-4.4240,0.0000,1.3187
5685,1.5215,-4.4233,0.0000,1.2905
5686,2.0621,-4.4223,0.0000,1.2263
5687,2.6036,-4.4247,0.0000,3.4528
5688,3.1631,-4.4908,0.0000,7.8154
5689,3.7330,-4.5539,0.0000,5.7180
5690,4.2900,-4.5688,0.0000,0.4286
5691,4.8222,-4.5753,0.0000,0.0730
5692,5.3605,-4.5718,0.0000,-0.0913
5693,5.8944,-4.5643,0.0000,1.1019
5694,6.4286,-4.5147,0.0000,1.5767
5695,6.9356,-4.4623,0.0000,0.4719
5696,7.4719,-4.4503,0.0000,0.7772
5697,8.0148,-4.4468,0.0000,1.0700
5698,8.5586,-4.4440,0.0000,1.1200
5699,9.1032,-4.4399,0.0000,1.2807
5700,9.6460,-4.4377,0.0000,1.2401
5701,10.1876,-4.4386,0.0000,1.0339
5702,10.7172,-4.4372,0.0000,0.8934
5703,11.1926,-4.4315,0.0000,0.8170
5704,-19.5777,-4.7671,0.0000,1.0300
5705,-19.0681,-4.8448,0.0000,0.9123
5706,-18.5410,-4.8429,0.0000,0.8192
5707,-18.0052,-4.8365,0.0000,0.9339
5708,-17.4673,-4.8318,0.0000,0.8993
5709,-16.9262,-4.8329,0.0000,0.8885
5710,-16.3840,-4.8342,0.0000,1.0653
5711,-15.8414,-4.8356,0.0000,1.1905
5712,-15.2983,-4.8348,0.0000,1.2251
5713,-14.7551,-4.8344,0.0000,1.2422
5714,-14.2113,-4.8363,0.0000,1.2261
5715,-13.6692,-4.8373,0.0000,1.0795
5716,-13.1260,-4.8373,0.0000,1.1229
5717,-12.5842,-4.8381,0.0000,1.2113
5718,-12.0414,-4.8406,0.0000,1.1624
5719,-11.4987,-4.8411,0.0000,1.0626
5720,-10.9581,-4.8425,0.0000,0.9813
5721,-10.4142,-4.8450,0.0000,0.9641
5722,-9.8709,-4.8459,0.0000,1.0747
5723,-9.3277,-4.8471,0.0000,1.2285
5724,-8.7852,-4.8491,0.0000,1.3444
5725,-8.2422,-4.8516,0.0000,1.4052
5726,-7.6973,-4.8538,0.0000,1.7612
5727,-7.1806,-4.8931,0.0000,1.7734
5729,-6.0124,-5.3079,0.0000,3.6731
5730,-5.4688,-5.3022,0.0000,0.0816
5731,-4.9250,-5.3050,0.0000,-0.1612
5732,-4.3825,-5.3069,0.0000,0.0175
5733,-3.8421,-5.3113,0.0000,0.0392
5734,-3.3008,-5.3168,0.0000,0.3138
5735,-2.7648,-5.3297,0.0000,1.2065
5736,-2.2369,-5.3520,0.0000,1.2628
5737,-1.7018,-5.3471,0.0000,2.0239
5738,-1.2417,-5.1672,0.0000,9.0185
5740,-0.3259,-4.8303,0.0000,-4.2706
5742,0.7085,-4.9028,0.0000,1.4231
5743,1.2492,-4.9016,0.0000,1.4878
5744,1.7898,-4.9009,0.0000,1.3977
5745,2.3319,-4.9008,0.0000,1.3915
5746,2.8752,-4.9191,0.0000,3.8613
5747,3.4406,-4.9678,0.0000,6.1920
5748,4.0084,-5.0176,0.0000,3.9381
5749,4.5527,-5.0473,0.0000,0.5948
5750,5.0895,-5.0474,0.0000,0.3120
5751,5.6338,-5.0461,0.0000,1.1876
5752,6.1854,-5.0144,0.0000,3.7368
5753,6.7081,-4.9490,0.0000,3.9852
5754,7.2113,-4.9245,0.0000,2.5121
5755,7.7465,-4.9269,0.0000,1.2815
5756,8.2910,-4.9221,0.0000,1.0485
5757,8.8354,-4.9191,0.0000,1.1384
5758,9.3798,-4.9163,0.0000,1.1127
5759,9.9256,-4.9124,0.0000,0.8803
5760,10.4763,-4.9125,0.0000,0.7543
5761,11.0433,-4.9287,0.0000,0.7152
5762,-19.4346,-5.2874,0.0000,1.5836
5763,-18.8456,-5.3137,0.0000,0.9737
5764,-18.2884,-5.3130,0.0000,0.9578
5765,-17.7430,-5.3109,0.0000,1.1465
5766,-17.1996,-5.3082,0.0000,1.1710
5767,-16.6563,-5.3101,0.0000,1.0895
5768,-16.1139,-5.3119,0.0000,1.0927
5769,-15.5722,-5.3132,0.0000,1.1829
5770,-15.0270,-5.3124,0.0000,1.2729
5771,-14.4835,-5.3131,0.0000,1.1613
5772,-13.9393,-5.3145,0.0000,1.0511
5773,-13.3967,-5.3149,0.0000,1.0973
5774,-12.8560,-5.3160,0.0000,1.2042
5775,-12.3135,-5.3171,0.0000,1.1924
5776,-11.7705,-5.3172,0.0000,1.0139
5777,-11.2285,-5.3178,0.0000,0.9789
5778,-10.6857,-5.3201,0.0000,1.0395
5779,-10.1430,-5.3212,0.0000,1.0107
5780,-9.5986,-5.3237,0.0000,1.1770
5781,-9.0564,-5.3265,0.0000,1.3565
5782,-8.5130,-5.3295,0.0000,1.4045
5783,-7.9702,-5.3323,0.0000,1.3815
5784,-7.4240,-5.3364,0.0000,1.3180
5786,-6.2969,-5.7798,0.0000,2.6680
5787,-5.7412,-5.7737,0.0000,0.3667
5788,-5.1992,-5.7739,0.0000,0.0238
5789,-4.6561,-5.7773,0.0000,0.0350
5790,-4.1141,-5.7804,0.0000,0.0505
5791,-3.5731,-5.7841,0.0000,0.0393
5792,-3.0420,-5.7956,0.0000,0.9510
5793,-2.5019,-5.8146,0.0000,0.7343
5794,-1.9789,-5.8369,0.0000,0.0734
5795,-1.4628,-5.7594,0.0000,7.8847
5799,0.4393,-5.3807,0.0000,0.8029
5800,0.9789,-5.3815,0.0000,1.4846
5801,1.5190,-5.3806,0.0000,1.4376
5802,2.0604,-5.3782,0.0000,1.2841
5803,2.6029,-5.3790,0.0000,0.9932
5804,3.1538,-5.4012,0.0000,5.2187
5805,3.7225,-5.4574,0.0000,6.8318
5806,4.2853,-5.5106,0.0000,3.1567
5807,4.8231,-5.5194,0.0000,0.3784
5808,5.3610,-5.5206,0.0000,0.2886
5809,5.9149,-5.5146,0.0000,2.7124
5810,6.4364,-5.4764,0.0000,5.1198
5811,6.9563,-5.4382,0.0000,4.6460
5812,7.4824,-5.4078,0.0000,2.2735
5813,8.0220,-5.4001,0.0000,1.1390
5814,8.5669,-5.3973,0.0000,1.1244
5815,9.1115,-5.3944,0.0000,1.0991
5816,9.6542,-5.3897,0.0000,1.0635
5817,10.1926,-5.3874,0.0000,0.9830
5818,10.7170,-5.3935,0.0000,0.9116
5819,11.1937,-5.4377,0.0000,0.6036
5820,-19.5908,-5.7876,0.0000,1.9473
5821,-19.1009,-5.7819,0.0000,1.3201
5822,-18.5598,-5.7846,0.0000,1.0026
5823,-18.0163,-5.7857,0.0000,1.1210
5824,-17.4723,-5.7860,0.0000,1.3135
5825,-16.9295,-5.7861,0.0000,1.3501
5826,-16.3874,-5.7880,0.0000,1.1988
5827,-15.8448,-5.7893,0.0000,1.0776
5828,-15.3006,-5.7902,0.0000,1.0836
5829,-14.7559,-5.7899,0.0000,1.0987
5830,-14.2135,-5.7897,0.0000,0.9863
5831,-13.6706,-5.7907,0.0000,1.0427
5832,-13.1277,-5.7916,0.0000,1.1313
5833,-12.5853,-5.7935,0.0000,1.1338
5834,-12.0426,-5.7946,0.0000,1.1266
5835,-11.4999,-5.7932,0.0000,1.1530
5836,-10.9575,-5.7957,0.0000,1.1930
5837,-10.4151,-5.7980,0.0000,1.1532
5838,-9.8716,-5.7988,0.0000,1.1525
5839,-9.3276,-5.8028,0.0000,1.2234
5840,-8.7843,-5.8053,0.0000,1.3185
5841,-8.2428,-5.8082,0.0000,1.3659
5842,-7.6994,-5.8097,0.0000,1.2733
5843,-7.1521,-5.8176,0.0000,3.6488
5845,-6.0122,-6.2375,0.0000,0.0720
5846,-5.4756,-6.2435,0.0000,0.4671
5847,-4.9304,-6.2468,0.0000,0.2548
5848,-4.3875,-6.2493,0.0000,0.0573
5849,-3.8474,-6.2530,0.0000,0.0416
5850,-3.3072,-6.2575,0.0000,0.4498
5851,-2.7698,-6.2796,0.0000,0.4195
5852,-2.2413,-6.2868,0.0000,-0.4850
5853,-1.6963,-6.2807,0.0000,0.4978
5857,0.1721,-5.8450,0.0000,2.1023
5858,0.7077,-5.8602,0.0000,1.4628
5859,1.2496,-5.8591,0.0000,1.2914
5860,1.7910,-5.8574,0.0000,1.3639
5861,2.3331,-5.8555,0.0000,1.2454
5862,2.8709,-5.8550,0.0000,2.5453
5863,3.4401,-5.8911,0.0000,7.2602
5864,4.0026,-5.9520,0.0000,6.5975
5865,4.5513,-5.9943,0.0000,1.7284
5866,5.0939,-5.9929,0.0000,0.2052
5867,5.6316,-5.9924,0.0000,1.1603
5868,6.1818,-5.9763,0.0000,2.0320
5869,6.7003,-5.9324,0.0000,1.3490
5870,7.2159,-5.8953,0.0000,1.4068
5871,7.7540,-5.8809,0.0000,1.2392
5872,8.2981,-5.8764,0.0000,1.0889
5873,8.8432,-5.8727,0.0000,1.0405
5874,9.3877,-5.8701,0.0000,1.0965
5875,9.9321,-5.8659,0.0000,1.1716
5876,10.4764,-5.8680,0.0000,1.0983
5877,11.0270,-5.8849,0.0000,1.0042
5878,-19.4199,-6.2843,0.0000,1.5695
5879,-18.8450,-6.2565,0.0000,1.0498
5880,-18.2913,-6.2597,0.0000,1.0975
5881,-17.7457,-6.2629,0.0000,1.2371
5882,-17.2024,-6.2644,0.0000,1.2944
5883,-16.6590,-6.2652,0.0000,1.2778
5884,-16.1175,-6.2660,0.0000,1.2008
5885,-15.5733,-6.2663,0.0000,1.1429
5886,-15.0302,-6.2666,0.0000,1.1692
5887,-14.4860,-6.2663,0.0000,1.1634
5888,-13.9430,-6.2668,0.0000,1.0956
5889,-13.4014,-6.2691,0.0000,1.0946
5890,-12.8574,-6.2701,0.0000,1.0258
5891,-12.3144,-6.2713,0.0000,0.9383
5892,-11.7712,-6.2712,0.0000,1.0939
5893,-11.2292,-6.2726,0.0000,1.2456
5894,-10.6860,-6.2744,0.0000,1.2107
5895,-10.1432,-6.2755,0.0000,1.1274
5896,-9.5999,-6.2777,0.0000,1.1207
5897,-9.0564,-6.2816,0.0000,1.1965
5898,-8.5139,-6.2855,0.0000,1.2478
5899,-7.9719,-6.2887,0.0000,1.2500
5900,-7.4278,-6.2901,0.0000,1.7828
5901,-6.9118,-6.3457,0.0000,6.5582
5903,-5.7433,-6.7227,0.0000,-0.8394
5904,-5.2070,-6.7196,0.0000,0.4054
